fund_return_category_rank_1year,fund_beta_3years,fund_stdev_3years,fund_return_category_rank_ytd,fund_beta_5years,fund_stdev_5years,fund_stdev_10years,fund_r_squared_3years,fund_return_category_rank_3months,fund_return_2020_q1,fund_category_enc,investment_type_Growth,investment_type_Unknown,investment_type_Value,size_type_Medium,size_type_Small,size_type_Unknown,morningstar_risk_rating
38.0,0.77,15.81,63.0,0.77,13.92,12.64,76.78,63.0,-0.16802,10,False,False,True,False,False,False,3
24.0,1.02,20.79,65.0,1.01,17.26,17.88,77.9,89.0,-0.14952,103,False,False,False,False,False,False,3
64.0,0.86,9.86,46.0,0.87,8.06,8.74,98.46,77.0,-0.10235,94,False,False,False,False,False,False,2
14.0,1.08,20.88,8.0,1.08,17.0,15.39,91.94,76.0,-0.24843,43,False,False,True,False,False,False,4
2.0,1.48,17.03,17.0,1.48,13.73,13.01,98.13,26.0,-0.20767,100,False,False,False,False,False,False,3
85.0,0.96,19.04,37.0,0.95,15.37,15.1,87.14,7.0,-0.16946,54,True,False,False,True,False,False,1
11.0,1.08,20.96,6.0,1.08,17.06,15.43,91.96,70.0,-0.24643,43,False,False,True,False,False,False,4
54.0,0.99,18.78,31.0,0.99,15.12,14.25,95.93,52.0,-0.15227,44,True,False,False,False,False,False,2
56.0,0.99,18.77,32.0,0.99,15.12,14.24,95.93,52.0,-0.15246,44,True,False,False,False,False,False,2
50.0,1.05,20.25,70.0,1.03,16.31,14.21,91.84,66.0,-0.25236,45,False,False,True,False,False,False,3
30.0,0.94,17.76,4.0,0.96,14.79,14.12,96.05,70.0,-0.14972,44,False,False,False,False,False,False,2
11.0,1.08,20.96,5.0,1.08,17.06,15.42,91.77,69.0,-0.24579,43,False,False,True,False,False,False,4
44.0,1.03,19.92,54.0,1.05,16.86,17.74,82.77,90.0,-0.24564,14,False,False,False,False,False,False,3
83.0,1.44,16.45,87.0,1.44,13.24,12.33,99.04,41.0,-0.19139,100,False,False,False,False,False,False,2
35.0,0.77,15.83,51.0,0.77,13.93,12.65,76.79,40.0,-0.1658,10,False,False,True,False,False,False,4
96.0,0.77,8.84,95.0,0.79,7.35,13.17,97.58,91.0,-0.16424,2,False,False,True,False,False,False,1
92.0,0.95,18.34,70.0,0.97,15.3,16.6,92.58,33.0,-0.13743,44,True,False,False,False,False,False,3
50.0,1.0,18.51,42.0,1.01,13.51,13.17,100.0,27.0,-0.19564,43,False,False,False,False,False,False,3
91.0,0.95,18.33,70.0,0.97,15.3,16.59,92.58,33.0,-0.13712,44,True,False,False,False,False,False,3
10.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,34.0,-0.20416,111,False,False,False,False,False,False,3
30.0,1.01,16.41,53.0,1.01,13.51,13.17,87.57,53.0,-0.20654,111,False,False,False,False,False,False,3
19.0,1.01,16.41,45.0,1.01,13.51,13.17,87.57,35.0,-0.20635,111,False,False,False,False,False,False,3
38.0,1.01,16.41,56.0,1.01,13.51,13.17,87.57,50.0,-0.20674,111,False,False,False,False,False,False,3
44.0,1.24,14.14,42.0,1.24,11.48,11.12,98.54,43.0,-0.15599,96,False,False,False,False,False,False,3
66.0,1.01,16.41,70.0,1.01,13.51,13.17,87.57,63.0,-0.20767,111,False,False,False,False,False,False,3
87.0,0.55,6.37,62.0,0.56,5.3,13.17,95.5,79.0,-0.06202,1,False,False,True,False,False,False,1
71.0,1.01,16.41,76.0,1.01,13.51,13.17,87.57,74.0,-0.20861,111,False,False,False,False,False,False,3
54.0,1.01,16.41,63.0,1.01,13.51,13.17,87.57,57.0,-0.20693,111,False,False,False,False,False,False,3
49.0,1.09,21.26,55.0,1.07,16.94,15.69,90.72,7.0,-0.29382,45,False,False,False,False,False,False,4
42.0,1.1,21.36,49.0,1.08,17.02,15.75,90.71,5.0,-0.29148,45,False,False,False,False,False,False,4
42.0,1.1,21.31,48.0,1.08,16.97,15.72,90.73,5.0,-0.29181,45,False,False,False,False,False,False,4
41.0,1.1,21.34,48.0,1.08,17.01,15.75,90.69,4.0,-0.2913,45,False,False,False,False,False,False,4
10.0,1.16,13.28,23.0,1.17,10.81,10.55,98.59,17.0,-0.15818,95,False,False,False,False,False,False,4
6.0,1.15,23.36,13.0,1.15,19.12,17.49,82.75,9.0,-0.11845,44,True,False,False,False,False,False,5
44.0,1.09,21.3,51.0,1.08,16.97,15.7,90.69,6.0,-0.29302,45,False,False,False,False,False,False,4
56.0,0.11,7.02,75.0,0.14,5.53,13.17,0.29,81.0,-0.09702,5,False,False,True,True,False,False,2
79.0,0.12,7.0,86.0,0.15,5.52,13.17,0.32,91.0,-0.09882,5,False,False,True,True,False,False,2
51.0,0.15,6.98,66.0,0.18,5.5,13.17,0.55,75.0,-0.09638,5,False,False,True,True,False,False,2
78.0,0.52,2.76,95.0,0.49,2.29,2.11,42.37,44.0,-0.01305,85,False,False,True,True,False,False,3
16.0,0.91,10.38,25.0,0.92,8.46,8.3,98.38,19.0,-0.12266,93,False,False,False,False,False,False,4
34.0,0.77,15.83,52.0,0.77,13.93,12.65,76.77,41.0,-0.16585,10,False,False,True,False,False,False,4
79.0,0.91,16.56,51.0,0.92,13.96,14.46,93.43,48.0,-0.19282,26,True,False,False,False,False,False,3
79.0,0.91,16.58,53.0,0.92,13.97,14.47,93.47,49.0,-0.19333,26,True,False,False,False,False,False,3
38.0,1.01,16.41,36.0,1.01,13.51,13.17,87.57,87.0,-0.20739,26,True,False,False,False,False,False,3
85.0,1.44,16.48,89.0,1.44,13.26,13.17,99.04,38.0,-0.19196,101,False,False,False,False,False,False,2
35.0,1.48,16.97,54.0,1.48,13.68,13.17,98.39,43.0,-0.20718,101,False,False,False,False,False,False,3
24.0,1.48,16.96,50.0,1.48,13.68,13.17,98.37,39.0,-0.20566,101,False,False,False,False,False,False,3
53.0,1.48,16.96,77.0,1.48,13.67,13.17,98.38,73.0,-0.20837,101,False,False,False,False,False,False,3
44.0,1.48,17.0,65.0,1.48,13.69,13.17,98.44,67.0,-0.20753,101,False,False,False,False,False,False,3
4.0,1.48,16.98,21.0,1.48,13.7,13.17,98.12,35.0,-0.20723,101,False,False,False,False,False,False,3
60.0,1.33,26.99,89.0,1.29,21.78,18.48,78.38,87.0,-0.32673,9,True,False,False,False,False,False,3
89.0,0.95,21.08,10.0,0.9,17.39,18.14,65.1,70.0,-0.2018,103,False,False,False,True,False,False,2
94.0,0.95,21.05,13.0,0.9,17.38,18.08,65.14,72.0,-0.20351,103,False,False,False,True,False,False,2
89.0,0.95,21.07,10.0,0.9,17.38,18.12,65.08,70.0,-0.20145,103,False,False,False,True,False,False,2
34.0,0.94,19.35,25.0,0.93,15.48,13.17,81.34,35.0,-0.26474,55,False,False,True,True,False,False,1
51.0,1.0,4.02,49.0,1.02,4.02,3.88,98.75,57.0,-0.00611,63,False,False,False,True,False,False,3
91.0,0.94,21.04,11.0,0.9,17.36,18.12,65.08,71.0,-0.20217,103,False,False,False,True,False,False,2
35.0,0.99,21.3,82.0,1.0,17.87,16.62,74.5,10.0,-0.09955,44,True,False,False,False,False,False,5
76.0,0.38,5.23,78.0,0.47,5.66,6.46,5.86,90.0,-0.03158,114,False,True,False,False,False,True,3
86.0,0.38,5.26,88.0,0.48,5.68,6.47,6.01,95.0,-0.03418,114,False,True,False,False,False,True,3
63.0,1.16,23.3,84.0,1.14,18.94,17.42,85.88,76.0,-0.26706,86,False,False,False,False,True,False,2
29.0,1.08,20.1,20.0,1.06,16.15,14.9,98.05,85.0,-0.20167,44,False,False,False,False,False,False,3
32.0,0.99,19.1,37.0,0.98,15.78,14.82,91.28,55.0,-0.13412,44,True,False,False,False,False,False,3
44.0,0.94,17.74,7.0,0.96,14.78,14.12,96.02,75.0,-0.15245,44,False,False,False,False,False,False,2
39.0,0.94,17.75,6.0,0.96,14.78,14.1,95.99,73.0,-0.15122,44,False,False,False,False,False,False,2
20.0,0.91,10.39,30.0,0.92,8.46,8.29,98.26,30.0,-0.12434,93,False,False,False,False,False,False,4
37.0,0.77,15.82,62.0,0.77,13.93,12.65,76.78,49.0,-0.16698,10,False,False,True,False,False,False,3
31.0,0.94,17.75,4.0,0.96,14.79,14.11,96.02,71.0,-0.15013,44,False,False,False,False,False,False,2
6.0,1.01,11.58,10.0,1.02,9.42,9.44,98.48,15.0,-0.13805,94,False,False,False,False,False,False,4
34.0,0.94,17.76,5.0,0.96,14.79,14.11,96.03,72.0,-0.15037,44,False,False,False,False,False,False,2
29.0,0.99,21.3,78.0,1.0,17.88,16.63,74.47,8.0,-0.09815,44,True,False,False,False,False,False,4
12.0,1.09,20.98,6.0,1.08,17.08,15.44,91.91,70.0,-0.24642,43,False,False,True,False,False,False,4
13.0,1.08,20.95,7.0,1.08,17.05,15.42,91.92,72.0,-0.24732,43,False,False,True,False,False,False,4
78.0,0.92,16.78,53.0,0.93,14.08,14.57,93.46,53.0,-0.19647,26,True,False,False,False,False,False,3
77.0,0.92,16.77,49.0,0.93,14.08,14.56,93.46,52.0,-0.19572,26,True,False,False,False,False,False,3
36.0,0.98,19.25,56.0,1.01,13.51,13.17,89.41,54.0,-0.26667,45,False,False,True,False,False,False,3
5.0,1.43,28.41,6.0,1.38,22.43,18.88,86.67,2.0,-0.37308,55,False,False,True,True,False,False,4
72.0,1.03,19.12,43.0,1.02,15.85,13.17,90.87,46.0,-0.25849,14,False,False,False,False,False,False,3
41.0,0.99,21.3,84.0,1.0,17.87,16.62,74.5,11.0,-0.10063,44,True,False,False,False,False,False,5
29.0,0.99,21.3,79.0,1.0,17.88,16.63,74.49,8.0,-0.09833,44,True,False,False,False,False,False,5
9.0,0.91,20.2,66.0,0.93,17.37,17.82,62.76,17.0,-0.12032,80,True,False,False,False,False,False,4
84.0,1.1,21.91,75.0,1.08,17.8,15.81,86.0,21.0,-0.23763,43,False,False,False,False,False,False,5
83.0,1.1,21.89,74.0,1.08,17.78,15.8,86.06,20.0,-0.23675,43,False,False,False,False,False,False,5
87.0,1.1,21.89,78.0,1.08,17.78,15.79,86.01,31.0,-0.23921,43,False,False,False,False,False,False,5
10.0,0.91,20.19,72.0,0.92,17.36,17.81,62.73,25.0,-0.12074,80,True,False,False,False,False,False,4
68.0,0.97,11.44,37.0,0.97,9.22,13.17,93.19,26.0,-0.15782,113,False,False,True,False,False,False,2
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,115,False,True,False,False,False,True,3
74.0,0.98,11.45,43.0,0.97,9.23,13.17,93.4,29.0,-0.15972,113,False,False,True,False,False,False,2
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,115,False,True,False,False,False,True,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,115,False,True,False,False,False,True,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,115,False,True,False,False,False,True,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,115,False,True,False,False,False,True,3
65.0,0.97,11.41,36.0,0.97,9.2,13.17,93.35,25.0,-0.15686,113,False,False,True,False,False,False,2
63.0,0.84,11.97,94.0,1.02,10.21,13.17,5.72,55.0,-0.16424,16,False,False,False,False,True,False,3
65.0,0.97,11.44,37.0,0.97,9.22,13.17,93.38,24.0,-0.15705,113,False,False,True,False,False,False,2
58.0,1.01,16.41,67.0,1.01,13.51,13.17,87.57,70.0,-0.25773,87,True,False,False,False,True,False,3
46.0,0.92,18.08,61.0,0.95,15.82,16.85,80.29,41.0,-0.16424,14,True,False,False,False,False,False,2
28.0,1.12,21.38,10.0,1.11,18.01,13.17,84.92,8.0,-0.2873,14,False,False,False,True,False,False,4
58.0,0.67,12.0,49.0,0.79,9.71,8.88,3.65,47.0,-0.14845,16,False,True,False,False,False,True,3
27.0,1.12,21.36,10.0,1.11,17.99,13.17,84.82,8.0,-0.2868,14,False,False,False,True,False,False,4
33.0,1.12,21.38,12.0,1.11,18.0,13.17,84.66,8.0,-0.28916,14,False,False,False,True,False,False,4
27.0,1.12,21.37,10.0,1.11,17.99,13.17,84.75,8.0,-0.2867,14,False,False,False,True,False,False,4
48.0,0.92,18.07,64.0,0.95,15.81,16.84,80.29,43.0,-0.16424,14,True,False,False,False,False,False,2
30.0,1.12,21.34,11.0,1.11,17.96,13.17,84.79,8.0,-0.2875,14,False,False,False,True,False,False,4
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,99.0,-0.16424,39,False,True,False,False,False,True,3
67.0,0.97,18.17,70.0,0.96,14.7,13.73,97.02,64.0,-0.16424,43,False,False,False,False,False,False,3
84.0,1.1,21.88,75.0,1.08,17.77,15.8,86.06,21.0,-0.23723,43,False,False,False,False,False,False,5
14.0,1.16,13.22,27.0,1.17,10.77,10.53,98.57,28.0,-0.15822,95,False,False,False,False,False,False,4
83.0,1.1,21.9,74.0,1.08,17.78,15.81,86.09,20.0,-0.23667,43,False,False,False,False,False,False,5
52.0,0.52,28.74,33.0,0.58,25.42,29.06,10.47,69.0,-0.10542,21,False,False,False,True,False,False,1
79.0,0.4,4.87,82.0,0.41,4.05,3.83,85.7,81.0,-0.04729,102,False,False,False,False,False,False,2
60.0,0.51,28.69,42.0,0.58,25.39,29.04,10.4,75.0,-0.10748,21,False,False,False,True,False,False,1
24.0,1.26,14.78,26.0,1.26,11.89,10.69,94.05,20.0,-0.19426,113,False,False,False,False,False,False,4
71.0,0.54,8.11,86.0,0.41,6.46,6.7,5.01,21.0,-0.12175,33,False,True,False,False,False,True,2
76.0,0.52,8.15,94.0,0.4,6.49,6.71,4.79,34.0,-0.12359,33,False,True,False,False,False,True,2
66.0,0.52,8.14,86.0,0.4,6.49,6.71,4.63,24.0,-0.12112,33,False,True,False,False,False,True,3
68.0,0.52,8.14,86.0,0.4,6.48,6.7,4.67,24.0,-0.12102,33,False,True,False,False,False,True,2
62.0,1.04,20.35,60.0,1.03,16.44,14.24,89.83,33.0,-0.27432,45,False,False,True,False,False,False,3
69.0,1.04,20.35,66.0,1.03,16.43,14.24,89.82,39.0,-0.27605,45,False,False,True,False,False,False,3
76.0,0.91,17.37,85.0,0.91,14.05,12.73,93.72,25.0,-0.22662,45,False,False,True,False,False,False,2
55.0,0.92,17.61,63.0,0.92,14.49,13.49,92.61,17.0,-0.22033,45,False,False,True,False,False,False,2
75.0,0.91,17.37,85.0,0.91,14.05,12.73,93.68,24.0,-0.22641,45,False,False,True,False,False,False,2
65.0,1.04,20.36,62.0,1.03,16.44,14.25,89.85,35.0,-0.27497,45,False,False,True,False,False,False,3
68.0,1.05,20.55,56.0,1.05,16.7,14.62,90.42,35.0,-0.2909,45,False,False,True,False,False,False,3
54.0,1.01,16.41,60.0,1.01,13.51,13.17,87.57,16.0,-0.2198,45,False,False,True,False,False,False,3
18.0,1.3,26.4,4.0,1.27,22.46,20.89,78.27,20.0,-0.1992,103,True,False,False,False,False,False,5
20.0,1.3,26.38,6.0,1.27,22.43,20.86,78.37,21.0,-0.2006,103,True,False,False,False,False,False,4
17.0,1.3,26.39,4.0,1.27,22.44,20.87,78.34,19.0,-0.19829,103,True,False,False,False,False,False,5
10.0,1.0,11.36,19.0,1.01,13.51,13.17,98.84,14.0,-0.13206,94,False,False,False,False,False,False,3
19.0,1.3,26.38,5.0,1.27,22.43,20.87,78.25,20.0,-0.19947,103,True,False,False,False,False,False,4
68.0,1.23,23.7,6.0,1.19,20.15,19.34,85.21,6.0,-0.37012,14,False,False,True,False,False,False,5
1.0,0.29,11.74,3.0,0.44,9.52,8.52,0.72,10.0,-0.15371,16,False,False,False,False,True,False,3
62.0,1.24,23.78,6.0,1.19,20.2,19.38,85.24,6.0,-0.36899,14,False,False,True,False,False,False,5
95.0,-0.21,9.41,10.0,-0.08,8.47,13.17,0.58,70.0,-0.08053,17,False,False,True,False,True,False,2
97.0,-0.22,9.34,14.0,-0.08,8.44,13.17,0.63,77.0,-0.0816,17,False,False,True,False,True,False,2
70.0,1.16,4.78,54.0,1.11,4.46,3.98,94.4,70.0,-0.00795,70,False,False,False,True,False,False,3
46.0,0.92,18.08,61.0,0.95,15.82,16.85,80.28,40.0,-0.19165,14,True,False,False,False,False,False,2
56.0,0.92,18.06,69.0,0.95,15.8,16.83,80.29,47.0,-0.16424,14,True,False,False,False,False,False,2
94.0,-0.2,9.38,9.0,-0.07,8.48,13.17,0.56,68.0,-0.07954,17,False,False,True,False,True,False,2
33.0,1.03,19.59,58.0,1.06,16.99,17.91,85.66,58.0,-0.24527,14,False,False,False,False,False,False,3
65.0,1.24,23.76,6.0,1.19,20.18,19.37,85.25,6.0,-0.36971,14,False,False,True,False,False,False,5
53.0,1.01,16.41,26.0,1.01,13.51,13.17,87.57,72.0,0.07216,14,False,False,True,False,False,False,3
94.0,-0.2,9.33,9.0,-0.08,8.45,13.17,0.55,69.0,-0.0785,17,False,False,True,False,True,False,2
27.0,1.01,16.41,39.0,1.01,13.51,13.17,87.57,45.0,-0.18329,111,True,False,False,False,False,False,3
95.0,0.69,12.72,92.0,0.69,10.58,10.32,91.75,77.0,-0.17599,25,False,False,False,False,False,False,1
39.0,0.98,4.08,35.0,0.96,3.6,3.29,68.34,37.0,-0.00516,40,False,False,False,True,False,False,3
51.0,1.01,16.41,14.0,1.01,13.51,13.17,87.57,17.0,0.11133,117,False,False,False,False,False,False,3
36.0,0.99,4.13,33.0,0.97,3.64,3.31,67.65,29.0,-0.00549,40,False,False,False,True,False,False,3
39.0,0.99,4.08,35.0,0.97,3.6,3.3,68.87,36.0,-0.00518,40,False,False,False,True,False,False,3
23.0,1.04,18.71,56.0,1.04,15.48,14.92,96.41,44.0,-0.16424,26,True,False,False,False,False,False,4
55.0,0.92,17.61,63.0,0.92,14.49,13.49,92.6,18.0,-0.22047,45,False,False,True,False,False,False,2
50.0,0.92,18.07,65.0,0.95,15.81,16.84,80.28,44.0,-0.16424,14,True,False,False,False,False,False,2
67.0,1.03,20.1,62.0,1.02,16.2,14.39,90.11,35.0,-0.26788,45,False,False,True,False,False,False,3
12.0,0.91,20.19,73.0,0.92,17.36,17.8,62.73,26.0,-0.12174,80,True,False,False,False,False,False,4
83.0,1.1,21.92,74.0,1.08,17.8,15.82,86.06,19.0,-0.23736,43,False,False,False,False,False,False,5
61.0,0.98,18.82,63.0,1.02,16.3,13.17,84.7,61.0,-0.24078,14,False,False,False,False,False,False,2
72.0,0.53,8.14,88.0,0.41,6.49,6.71,4.85,21.0,-0.12151,33,False,True,False,False,False,True,3
4.0,0.91,20.2,63.0,0.93,17.38,17.82,62.76,16.0,-0.11963,80,True,False,False,False,False,False,4
88.0,0.46,5.49,91.0,1.01,13.51,13.17,92.13,88.0,-0.05273,91,False,False,False,False,False,False,1
96.0,0.69,12.75,93.0,0.69,10.6,10.33,91.82,80.0,-0.17688,25,False,False,False,False,False,False,1
56.0,0.52,28.7,34.0,0.58,25.38,29.04,10.49,70.0,-0.10658,21,False,False,False,True,False,False,1
23.0,1.39,16.62,9.0,1.37,13.36,11.47,90.41,17.0,-0.21561,3,False,False,False,False,False,False,4
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,88,False,False,True,False,True,False,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,88,False,False,True,False,True,False,3
29.0,1.26,14.76,29.0,1.26,11.88,10.68,94.05,26.0,-0.19642,113,False,False,False,False,False,False,4
32.0,0.93,20.12,39.0,0.88,17.07,13.17,69.05,72.0,-0.28461,82,False,False,False,True,False,False,4
97.0,0.69,12.7,94.0,0.69,10.56,10.31,91.82,82.0,-0.17815,25,False,False,False,False,False,False,1
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,88,False,False,True,False,True,False,3
67.0,1.03,20.09,62.0,1.02,16.19,14.4,90.18,35.0,-0.2676,45,False,False,True,False,False,False,3
94.0,1.01,18.99,70.0,1.02,15.43,14.87,91.8,26.0,-0.18656,119,True,False,False,False,False,False,1
22.0,0.16,1.4,16.0,0.12,1.1,0.84,15.3,53.0,-0.01189,84,False,False,True,False,False,False,3
93.0,1.01,18.98,64.0,1.01,15.43,14.86,91.74,20.0,-0.18388,119,True,False,False,False,False,False,1
19.0,0.15,1.38,14.0,0.12,1.08,0.83,14.81,40.0,-0.01136,84,False,False,True,False,False,False,3
22.0,1.04,18.7,55.0,1.03,15.47,14.92,96.37,44.0,-0.22442,26,True,False,False,False,False,False,4
49.0,0.51,28.73,32.0,0.58,25.4,29.05,10.36,69.0,-0.10526,21,False,False,False,True,False,False,1
77.0,0.04,0.5,74.0,0.04,0.42,0.38,10.23,96.0,0.00129,110,False,False,True,False,False,False,2
23.0,1.39,16.64,9.0,1.37,13.37,11.48,90.32,17.0,-0.21568,3,False,False,False,False,False,False,4
31.0,1.39,16.59,10.0,1.37,13.33,11.46,90.36,21.0,-0.21704,3,False,False,False,False,False,False,4
21.0,1.39,16.65,9.0,1.38,13.38,11.48,90.46,16.0,-0.21549,3,False,False,False,False,False,False,4
21.0,1.39,16.62,7.0,1.37,13.35,11.47,90.43,16.0,-0.21495,3,False,False,False,False,False,False,4
19.0,1.47,16.9,35.0,1.47,13.57,12.78,98.14,8.0,-0.19045,3,False,False,False,False,False,False,4
25.0,1.47,16.9,41.0,1.47,13.58,12.78,98.19,13.0,-0.19225,3,False,False,False,False,False,False,4
12.0,1.47,16.9,30.0,1.47,13.58,12.76,98.14,8.0,-0.19012,3,False,False,False,False,False,False,4
21.0,1.47,16.89,37.0,1.47,13.57,12.76,98.17,10.0,-0.19101,3,False,False,False,False,False,False,4
34.0,1.39,16.24,61.0,1.37,13.11,12.49,94.44,47.0,-0.22452,113,False,False,False,False,False,False,4
44.0,1.38,16.22,69.0,1.36,13.09,12.45,94.38,59.0,-0.2261,113,False,False,False,False,False,False,4
31.0,1.01,19.27,75.0,1.0,15.66,14.41,93.61,81.0,-0.16424,44,True,False,False,False,False,False,2
36.0,1.39,16.22,64.0,1.37,13.1,12.47,94.48,50.0,-0.22453,113,False,False,False,False,False,False,4
19.0,0.94,10.73,33.0,0.93,8.63,7.96,97.58,11.0,-0.11907,1,False,False,False,False,False,False,4
51.0,0.78,8.96,59.0,0.77,7.21,6.61,96.41,24.0,-0.09675,1,False,False,False,False,False,False,3
33.0,1.39,16.26,60.0,1.37,13.13,12.5,94.38,47.0,-0.22402,113,False,False,False,False,False,False,4
39.0,1.38,16.2,64.0,1.36,13.08,12.45,94.39,52.0,-0.22514,113,False,False,False,False,False,False,4
90.0,0.5,5.88,91.0,0.51,4.9,5.23,91.78,93.0,-0.06223,91,False,False,False,False,False,False,2
6.0,0.79,4.58,7.0,0.74,3.75,3.24,34.62,8.0,-0.03021,40,False,False,True,False,True,False,3
97.0,1.48,6.04,96.0,1.39,5.2,13.17,70.68,70.0,-0.16424,12,True,False,False,True,False,False,2
84.0,1.01,16.41,88.0,1.01,13.51,13.17,87.57,83.0,-0.16424,102,False,False,False,False,False,False,3
91.0,1.01,16.41,93.0,1.01,13.51,13.17,87.57,91.0,-0.16424,91,False,False,False,False,False,False,3
1.0,1.44,32.13,27.0,1.34,26.6,21.46,64.6,100.0,-0.39571,24,True,False,False,False,True,False,4
78.0,0.97,11.22,75.0,0.98,9.22,8.84,95.92,57.0,-0.16424,113,False,False,False,False,False,False,2
49.0,1.01,16.41,61.0,1.01,13.51,13.17,87.57,57.0,-0.16424,91,False,False,False,False,False,False,3
23.0,1.01,16.41,49.0,1.01,13.51,13.17,87.57,28.0,-0.16424,92,False,False,False,False,False,False,3
21.0,1.01,16.41,64.0,1.01,13.51,13.17,87.57,41.0,-0.20547,111,False,False,False,False,False,False,3
17.0,1.01,16.41,26.0,1.01,13.51,13.17,87.57,18.0,-0.16424,93,False,False,False,False,False,False,3
11.0,1.01,16.41,24.0,1.01,13.51,13.17,87.57,11.0,-0.16424,94,False,False,False,False,False,False,3
30.0,0.94,3.34,44.0,0.96,3.16,3.01,94.82,68.0,-0.16424,39,False,False,False,True,False,False,2
13.0,1.01,16.41,28.0,1.01,13.51,13.17,87.57,32.0,-0.16424,95,False,False,False,False,False,False,3
14.0,1.01,16.41,57.0,1.01,13.51,13.17,87.57,32.0,-0.20472,111,False,False,False,False,False,False,3
5.0,1.01,16.41,20.0,1.01,13.51,13.17,87.57,13.0,-0.16424,96,False,False,False,False,False,False,3
23.0,1.01,16.41,64.0,1.01,13.51,13.17,87.57,40.0,-0.20472,111,False,False,False,False,False,False,3
5.0,1.01,16.41,10.0,1.01,13.51,13.17,87.57,14.0,-0.16424,97,False,False,False,False,False,False,3
6.0,1.01,16.41,32.0,1.01,13.51,13.17,87.57,31.0,-0.16424,98,False,False,False,False,False,False,3
8.0,1.01,16.41,43.0,1.01,13.51,13.17,87.57,38.0,-0.16424,99,False,False,False,False,False,False,3
5.0,0.8,4.59,6.0,0.74,3.76,3.25,34.87,7.0,-0.02963,40,False,False,True,False,True,False,3
10.0,1.01,16.41,49.0,1.01,13.51,13.17,87.57,29.0,-0.16424,100,False,False,False,False,False,False,3
14.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,37.0,-0.16424,101,False,False,False,False,False,False,3
95.0,0.52,6.1,86.0,0.55,5.19,13.17,94.89,98.0,-0.16424,1,False,False,True,False,False,False,1
15.0,1.01,16.41,62.0,1.01,13.51,13.17,87.57,34.0,-0.16424,111,False,False,False,False,False,False,3
23.0,0.94,10.74,41.0,0.93,8.63,7.96,97.65,15.0,-0.121,1,False,False,False,False,False,False,4
95.0,0.52,6.1,85.0,0.55,5.19,13.17,94.95,98.0,-0.16424,1,False,False,True,False,False,False,1
77.0,0.92,17.42,11.0,0.92,14.25,13.39,94.61,28.0,-0.13375,44,True,False,False,False,False,False,1
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,115,False,True,False,False,False,True,3
65.0,1.05,20.65,61.0,1.04,16.77,14.62,88.42,53.0,-0.29168,45,False,False,True,False,False,False,3
55.0,0.95,10.8,63.0,0.95,8.76,8.72,98.98,30.0,-0.1159,94,False,False,False,False,False,False,3
58.0,1.05,20.71,51.0,1.04,16.82,14.65,88.39,42.0,-0.28942,45,False,False,True,False,False,False,3
59.0,1.1,12.59,76.0,1.11,10.24,9.95,98.97,37.0,-0.1386,95,False,False,False,False,False,False,3
60.0,1.05,20.69,55.0,1.04,16.8,14.64,88.39,45.0,-0.29028,45,False,False,True,False,False,False,3
71.0,0.81,18.46,27.0,1.01,13.51,13.17,62.96,12.0,-0.2472,82,False,False,False,True,False,False,3
34.0,1.33,15.18,45.0,1.33,12.28,11.56,98.98,21.0,-0.17337,96,False,False,False,False,False,False,4
75.0,0.4,4.85,76.0,0.41,4.03,3.84,85.6,72.0,-0.04718,102,False,False,False,False,False,False,2
35.0,0.64,7.36,42.0,0.65,6.08,6.46,96.1,47.0,-0.08328,91,False,False,False,False,False,False,3
